,loannumber,loanamount,totaldue,termdays,bank_account_type,longitude_gps,latitude_gps,employment_status_clients,creationdate_dow,additional_charges,is_referred,age,ploan_loanamount_mean,ploan_loanamount_min,ploan_loanamount_25%,ploan_loanamount_50%,ploan_loanamount_75%,ploan_loanamount_max,ploan_totaldue_mean,ploan_totaldue_min,ploan_totaldue_25%,ploan_totaldue_50%,ploan_totaldue_75%,ploan_totaldue_max,ploan_termdays_mean,ploan_termdays_min,ploan_termdays_25%,ploan_termdays_50%,ploan_termdays_75%,ploan_termdays_max,ploan_approval_time_mean,ploan_approval_time_min,ploan_approval_time_25%,ploan_approval_time_50%,ploan_approval_time_75%,ploan_approval_time_max,ploan_return_days_mean_x,ploan_return_days_min_x,ploan_return_days_25%_x,ploan_return_days_50%_x,ploan_return_days_75%_x,ploan_return_days_max_x,ploan_return_days_mean_y,ploan_return_days_min_y,ploan_return_days_25%_y,ploan_return_days_50%_y,ploan_return_days_75%_y,ploan_return_days_max_y,ploan_first_return_days_mean,ploan_first_return_days_min,ploan_first_return_days_25%,ploan_first_return_days_50%,ploan_first_return_days_75%,ploan_first_return_days_max,ploan_additional charges_mean,ploan_additional charges_min,ploan_additional charges_25%,ploan_additional charges_50%,ploan_additional charges_75%,ploan_additional charges_max,good_bad_flag,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Keystone Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Standard Chartered,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank
3909,3.0,10000.0,11500.0,15.0,1.0,6.9287965,4.8861779,0.0,4.0,1500.0,0.0,25.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.01,1.0,1.005,1.01,1.0150000000000001,1.02,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,-0.5,-1.0,-0.75,-0.5,-0.25,0.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3910,4.0,30000.0,38500.2,60.0,1.0,3.3582571000000003,6.6069587,0.0,5.0,8500.199999999997,0.0,25.0,13333.333333333334,10000.0,10000.0,10000.0,15000.0,20000.0,16666.666666666668,12500.0,12750.0,13000.0,18750.0,24500.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,28.333333333333332,27.0,28.0,29.0,29.0,29.0,28.333333333333332,27.0,28.0,29.0,29.0,29.0,1.0,0.0,0.0,0.0,1.5,3.0,3333.3333333333335,2500.0,2750.0,3000.0,3750.0,4500.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3911,2.0,10000.0,11500.0,15.0,1.0,3.6227316,6.8418463,0.5,5.0,1500.0,0.0,33.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3912,3.0,10000.0,13000.0,30.0,1.0,7.6928474,6.8180861,0.0,6.0,3000.0,1.0,42.5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.01,1.0,1.005,1.01,1.0150000000000001,1.02,21.5,14.0,17.75,21.5,25.25,29.0,21.5,14.0,17.75,21.5,25.25,29.0,8.5,2.0,5.25,8.5,11.75,15.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3913,6.0,20000.0,24500.0,30.0,1.0,5.1981271,7.2436159,0.0,2.0,4500.0,0.0,34.0,14000.0,10000.0,10000.0,10000.0,20000.0,20000.0,16700.0,11500.0,11500.0,11500.0,24500.0,24500.0,21.0,15.0,15.0,15.0,30.0,30.0,1.008,1.0,1.0,1.0,1.02,1.02,17.2,9.0,10.0,12.0,27.0,28.0,17.2,9.0,10.0,12.0,27.0,28.0,3.4,1.0,2.0,4.0,5.0,5.0,2700.0,1500.0,1500.0,1500.0,4500.0,4500.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3914,4.0,10000.0,13000.0,30.0,1.0,4.595657,8.4950323,0.0,5.0,3000.0,0.0,35.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12500.0,11500.0,12250.0,13000.0,13000.0,13000.0,25.0,15.0,22.5,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,26.333333333333332,19.0,24.0,29.0,30.0,31.0,26.333333333333332,19.0,24.0,29.0,30.0,31.0,-2.6666666666666665,-6.0,-4.0,-2.0,-1.0,0.0,2500.0,1500.0,2250.0,3000.0,3000.0,3000.0,Bad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3915,6.0,10000.0,13000.0,30.0,1.0,7.369689,8.9783439,0.0,0.0,3000.0,0.0,36.0,12000.0,10000.0,10000.0,10000.0,10000.0,20000.0,14560.0,11500.0,11500.0,13000.0,13000.0,23800.0,24.0,15.0,15.0,30.0,30.0,30.0,1.002,1.0,1.0,1.0,1.0,1.01,25.6,6.0,18.0,30.0,34.0,40.0,25.6,6.0,18.0,30.0,34.0,40.0,-2.6,-11.0,-6.0,-4.0,1.0,7.0,2560.0,1500.0,1500.0,3000.0,3000.0,3800.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3916,2.0,10000.0,13000.0,30.0,1.0,7.4977276,9.0770356,0.0,1.0,3000.0,0.0,28.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3917,2.0,10000.0,13000.0,30.0,1.0,3.8920083,7.4083333,0.0,5.0,3000.0,1.0,41.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Bad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3918,5.0,30000.0,34500.0,30.0,0.5,-36.316593850000004,23.454370400000002,0.5,1.0,4500.0,0.0,27.5,15250.0,5000.0,5750.0,13000.0,22500.0,30000.0,17912.5,5750.0,6612.5,15700.0,27000.0,34500.0,22.5,15.0,15.0,22.5,30.0,30.0,1.005,1.0,1.0,1.0,1.005,1.02,21.5,13.0,14.5,20.5,27.5,32.0,21.5,13.0,14.5,20.5,27.5,32.0,1.25,-2.0,-1.25,1.0,3.5,5.0,2662.5,750.0,862.5,2700.0,4500.0,4500.0,Bad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3919,6.0,30000.0,34500.0,30.0,1.0,3.3440865,6.629055900000001,0.0,4.0,4500.0,0.0,25.0,14000.0,10000.0,10000.0,10000.0,20000.0,20000.0,16850.0,11500.0,13000.0,13000.0,22250.0,24500.0,24.0,15.0,15.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,15.8,6.0,9.0,10.0,27.0,27.0,15.8,6.0,9.0,10.0,27.0,27.0,6.8,1.0,2.0,4.0,9.0,18.0,2850.0,1500.0,2250.0,3000.0,3000.0,4500.0,Bad,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3920,9.0,20000.0,24500.0,30.0,0.0,3.8907318999999996,7.3273117,0.0,6.0,4500.0,0.0,28.0,15000.0,10000.0,10000.0,15000.0,20000.0,20000.0,17493.75,11450.0,11500.0,16700.0,23800.0,24500.0,20.625,15.0,15.0,15.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,21.125,8.0,12.5,19.5,28.5,40.0,21.125,8.0,12.5,19.5,28.5,40.0,-1.625,-15.0,-2.25,0.5,2.0,6.0,2493.75,1450.0,1500.0,1700.0,3800.0,4500.0,Bad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3921,4.0,10000.0,11500.0,15.0,1.0,4.374514,7.131312750000001,0.0,1.0,1500.0,0.0,32.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12000.0,11500.0,11500.0,11500.0,12250.0,13000.0,20.0,15.0,15.0,15.0,22.5,30.0,1.0,1.0,1.0,1.0,1.0,1.0,32.333333333333336,17.0,27.0,37.0,40.0,43.0,32.333333333333336,17.0,27.0,37.0,40.0,43.0,-13.333333333333334,-30.0,-19.0,-8.0,-5.0,-2.0,2000.0,1500.0,1500.0,1500.0,2250.0,3000.0,Bad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3922,6.0,20000.0,22250.0,15.0,1.0,3.3645565000000004,6.596584700000001,0.0,3.0,2250.0,0.0,33.0,14000.0,10000.0,10000.0,10000.0,20000.0,20000.0,16250.0,11500.0,11500.0,11500.0,22250.0,24500.0,18.0,15.0,15.0,15.0,15.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,13.8,8.0,10.0,11.0,12.0,28.0,13.8,8.0,10.0,11.0,12.0,28.0,3.8,2.0,2.0,3.0,6.0,6.0,2250.0,1500.0,1500.0,1500.0,2250.0,4500.0,Bad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3923,9.0,30000.0,39000.0,60.0,0.5,4.2400459999999995,6.93130755,0.5,3.0,9000.0,0.0,35.5,19375.0,10000.0,13750.0,15000.0,30000.0,30000.0,23979.6875,13000.0,15765.625,18275.0,36800.0,39000.0,39.375,15.0,30.0,30.0,60.0,60.0,1.23125,1.0,1.0,1.0,1.0025,2.84,39.75,15.0,29.75,30.5,58.25,66.0,39.75,15.0,29.75,30.5,58.25,66.0,-1.875,-5.0,-2.25,-1.0,-1.0,-1.0,4604.6875,1687.5,3000.0,3275.0,6800.0,9000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3924,12.0,50000.0,57500.0,90.0,1.0,6.1170515,9.79043335,0.0,0.0,7500.0,0.0,28.0,26363.636363636364,10000.0,20000.0,30000.0,35000.0,40000.0,30950.0,11500.0,22075.0,34400.0,42200.0,48000.0,35.45454545454545,15.0,15.0,30.0,60.0,60.0,1.0018181818181817,1.0,1.0,1.0,1.0,1.01,23.545454545454547,7.0,12.5,26.0,29.0,47.0,23.545454545454547,7.0,12.5,26.0,29.0,47.0,3.0,-1.0,1.0,3.0,5.0,7.0,4586.363636363636,1500.0,2075.0,4400.0,7200.0,8000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3925,7.0,15000.0,18375.0,30.0,1.0,3.3634315000000004,6.5101981,0.0,5.0,3375.0,0.0,29.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11554.166666666666,11125.0,11462.5,11500.0,11500.0,12250.0,17.5,15.0,15.0,15.0,15.0,30.0,1.0033333333333332,1.0,1.0,1.0,1.0,1.02,16.166666666666668,6.0,9.5,14.5,24.0,27.0,16.166666666666668,6.0,9.5,14.5,24.0,27.0,0.3333333333333333,-14.0,-0.5,2.0,5.25,7.0,1554.1666666666667,1125.0,1462.5,1500.0,1500.0,2250.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3926,6.0,10000.0,11125.0,15.0,1.0,3.8813881,7.390171799999999,0.0,6.0,1125.0,0.0,35.0,14000.0,10000.0,10000.0,10000.0,20000.0,20000.0,17300.0,11500.0,13000.0,13000.0,24500.0,24500.0,27.0,15.0,30.0,30.0,30.0,30.0,1.0059999999999998,1.0,1.0,1.0,1.01,1.02,24.8,13.0,26.0,28.0,28.0,29.0,24.8,13.0,26.0,28.0,28.0,29.0,2.2,0.0,1.0,1.0,4.0,5.0,3300.0,1500.0,3000.0,3000.0,4500.0,4500.0,Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3927,2.0,10000.0,13000.0,30.0,1.0,3.37461755,6.8034847,1.0,3.0,3000.0,0.0,36.5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Bad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3928,2.0,10000.0,13000.0,30.0,1.0,4.5902568,7.8150785,0.0,6.0,3000.0,0.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Bad,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3929,13.0,40000.0,44000.0,30.0,1.0,3.6135059,7.0095903,0.0,6.0,4000.0,0.0,32.0,20000.0,10000.0,10000.0,20000.0,30000.0,40000.0,22808.333333333332,11400.0,11500.0,21900.0,34400.0,44000.0,22.5,15.0,15.0,22.5,30.0,30.0,1.0008333333333332,1.0,1.0,1.0,1.0,1.01,12.833333333333334,0.0,3.75,10.5,24.0,29.0,12.833333333333334,0.0,3.75,10.5,24.0,29.0,8.75,-1.0,2.75,6.0,14.0,24.0,2808.3333333333335,1400.0,1500.0,2450.0,4100.0,4500.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3930,2.0,10000.0,13000.0,30.0,1.0,3.3610146,6.4382698,0.0,0.0,3000.0,0.0,31.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Bad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3931,3.0,10000.0,11500.0,15.0,1.0,3.3691097,6.550865850000001,0.0,3.0,1500.0,0.0,32.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.005,1.0,1.0025,1.005,1.0075,1.01,13.0,12.0,12.5,13.0,13.5,14.0,13.0,12.0,12.5,13.0,13.5,14.0,1.0,0.0,0.5,1.0,1.5,2.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3932,2.0,10000.0,11500.0,15.0,1.0,7.3812019,9.169137300000001,0.0,4.0,1500.0,0.0,43.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,2.0,10000.0,13000.0,30.0,1.0,7.351828599999999,5.1210195999999994,0.0,3.0,3000.0,0.0,22.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,4.0,10000.0,11125.0,15.0,1.0,3.359517,6.6679745,0.0,1.0,1125.0,0.0,39.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12000.0,11500.0,11500.0,11500.0,12250.0,13000.0,20.0,15.0,15.0,15.0,22.5,30.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,3.0,11.0,19.0,27.0,35.0,19.0,3.0,11.0,19.0,27.0,35.0,2.6666666666666665,-2.0,-1.0,0.0,5.0,10.0,2000.0,1500.0,1500.0,1500.0,2250.0,3000.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3935,14.0,30000.0,31500.0,30.0,1.0,3.9761409,6.5963384000000005,0.0,2.0,1500.0,0.0,30.0,25000.0,10000.0,15000.0,25000.0,30000.0,50000.0,29359.615384615383,11500.0,18375.0,29000.0,36800.0,55000.0,38.07692307692308,15.0,30.0,30.0,60.0,60.0,1.0015384615384615,1.0,1.0,1.0,1.0,1.01,27.53846153846154,8.0,23.0,27.0,30.0,47.0,27.53846153846154,8.0,23.0,27.0,30.0,47.0,4.769230769230769,-1.0,0.0,2.0,6.0,20.0,4359.615384615385,1500.0,3375.0,4000.0,5000.0,7500.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3936,2.0,10000.0,13000.0,30.0,1.0,8.350922800000001,4.9486016,0.0,0.0,3000.0,1.0,33.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,19.0,19.0,19.0,19.0,19.0,19.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3937,7.0,30000.0,34500.0,30.0,0.0,4.30596365,9.7587659,0.0,0.0,4500.0,0.0,41.5,16666.666666666668,10000.0,10000.0,15000.0,20000.0,30000.0,19550.0,11500.0,11500.0,17650.0,24325.0,34500.0,22.5,15.0,15.0,22.5,30.0,30.0,1.0033333333333332,1.0,1.0,1.0,1.0,1.02,21.166666666666668,14.0,15.25,18.5,27.75,31.0,21.166666666666668,14.0,15.25,18.5,27.75,31.0,1.1666666666666667,-1.0,-1.0,-0.5,0.0,10.0,2883.3333333333335,1500.0,1500.0,2650.0,4325.0,4500.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3938,4.0,10000.0,12250.0,30.0,1.0,4.4922686999999994,7.3192468,0.0,6.0,2250.0,0.0,24.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0066666666666666,1.0,1.0,1.0,1.01,1.02,19.333333333333332,0.0,14.5,29.0,29.0,29.0,19.333333333333332,0.0,14.5,29.0,29.0,29.0,10.0,0.0,0.0,0.0,15.0,30.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3939,2.0,10000.0,13000.0,30.0,1.0,3.5085660000000005,6.6833545,1.0,6.0,3000.0,1.0,28.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Bad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3940,2.0,10000.0,13000.0,30.0,1.0,3.36313325,6.587345549999999,1.0,1.0,3000.0,0.0,32.5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Bad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3941,2.0,10000.0,13000.0,30.0,1.0,5.1994206,5.668896650000001,0.0,3.0,3000.0,0.0,36.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,3.0,3.0,3.0,3.0,3.0,3.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3942,14.0,40000.0,48000.0,60.0,0.0,7.156001400000001,4.7145415,0.0,2.0,8000.0,0.0,26.0,17153.846153846152,8000.0,10000.0,20000.0,20000.0,30000.0,20971.153846153848,10400.0,13000.0,21900.0,24500.0,39000.0,32.30769230769231,15.0,30.0,30.0,30.0,60.0,2.01,1.0,1.0,1.0,1.0,8.12,27.923076923076923,1.0,24.0,27.0,36.0,54.0,27.923076923076923,1.0,24.0,27.0,36.0,54.0,1.5384615384615385,-15.0,1.0,3.0,6.0,13.0,3817.3076923076924,1675.0,2400.0,3000.0,4500.0,9000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3943,2.0,10000.0,13000.0,30.0,1.0,7.4957707,9.075076199999998,0.0,3.0,3000.0,1.0,35.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,5.0,20000.0,22250.0,15.0,1.0,3.3941773,6.7267187999999996,0.0,2.0,2250.0,0.0,35.0,12500.0,10000.0,10000.0,10000.0,12500.0,20000.0,14937.5,11500.0,12625.0,13000.0,15312.5,22250.0,22.5,15.0,15.0,22.5,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,12.25,9.0,10.5,11.0,12.75,18.0,12.25,9.0,10.5,11.0,12.75,18.0,9.5,4.0,4.75,8.0,12.75,18.0,2437.5,1500.0,2062.5,2625.0,3000.0,3000.0,Good,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3945,2.0,10000.0,11500.0,15.0,1.0,8.25832015,9.170590950000001,0.0,6.0,1500.0,0.0,30.5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,11.0,11.0,11.0,11.0,11.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3946,10.0,15000.0,16500.0,30.0,0.0,3.265432,6.6061511,0.0,0.0,1500.0,0.0,24.0,20000.0,10000.0,10000.0,20000.0,30000.0,40000.0,23738.88888888889,11000.0,13000.0,21800.0,34400.0,47600.0,35.0,15.0,30.0,30.0,30.0,60.0,1.001111111111111,1.0,1.0,1.0,1.0,1.01,27.666666666666668,3.0,22.0,29.0,30.0,54.0,27.666666666666668,3.0,22.0,29.0,30.0,54.0,5.111111111111111,-8.0,-1.0,2.0,11.0,21.0,3738.8888888888887,1000.0,2250.0,3000.0,4400.0,7600.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3947,5.0,10000.0,11500.0,15.0,1.0,4.2855007,7.0365453,0.0,3.0,1500.0,0.0,37.5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12625.0,11500.0,12625.0,13000.0,13000.0,13000.0,26.25,15.0,26.25,30.0,30.0,30.0,1.005,1.0,1.0,1.0,1.005,1.02,31.0,26.0,28.25,31.5,34.25,35.0,31.0,26.0,28.25,31.5,34.25,35.0,-5.5,-11.0,-7.25,-5.0,-3.25,-1.0,2625.0,1500.0,2625.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3948,3.0,10000.0,11500.0,15.0,1.0,3.42109445,6.52903,0.0,1.0,1500.0,0.0,44.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,11.5,10.0,10.75,11.5,12.25,13.0,11.5,10.0,10.75,11.5,12.25,13.0,3.0,2.0,2.5,3.0,3.5,4.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3949,4.0,20000.0,24500.0,30.0,1.0,3.2893317000000004,6.4492814,0.0,4.0,4500.0,0.0,28.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,29.333333333333332,29.0,29.0,29.0,29.5,30.0,29.333333333333332,29.0,29.0,29.0,29.5,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Bad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
